,id,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
14768,14768,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.481472551,0.443504,35.88512085,5424.12351
14769,14769,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.488953246,0.44549439,35.48700839,5837.21503
14770,14770,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.53255682,0.444690988,37.53578671,6397.35569
14771,14771,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.575237945,0.484697098,39.60331198,7122.49056
14772,14772,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.51175153,0.455065287,36.54941505,6093.31527
14773,14773,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.404446048,0.402838656,31.44841986,4232.76231
14774,14774,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.529070993,0.467723959,38.19630554,7048.87072
14775,14775,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.392583006,0.403204844,31.77298278,4177.0152
14776,14776,25.0,0.5,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.510102557,0.430113965,35.41408191,6098.11317
14777,14777,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.498715892,0.447853006,43.97488159,8465.88563
14778,14778,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.5138891,0.455880077,36.3863589,6109.85047
14779,14779,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.610329712,0.506002075,42.73173641,7608.62182
14780,14780,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.33163021,0.388632634,28.79344014,3502.08292
14781,14781,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.559324725,0.455238354,38.77478764,7235.77564
14782,14782,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.540115007,0.464165541,37.28998253,5529.06614
14783,14783,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.495003353,0.448400516,35.27931173,5154.97591
14784,14784,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.482759727,0.418219535,35.17991165,5597.02216
14785,14785,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.595948108,0.494895461,40.55501923,7778.34916
14786,14786,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.404446048,0.392787396,31.92881551,4705.62653
14787,14787,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.398218446,0.391582692,30.54294428,4248.35505
14788,14788,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.605677437,0.500029301,44.39094402,8655.67644
14789,14789,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.461575073,0.423865656,33.3532206,5018.45303
14790,14790,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.482854142,0.439422701,34.17462527,5399.86113
14791,14791,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.524577301,0.434863988,36.67877702,6465.37205
14792,14792,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.552071106,0.480382567,39.47432437,7103.50894
14793,14793,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.521523421,0.455614374,37.19103587,6493.63712
14794,14794,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.40255853,0.464639165,32.81579359,4999.15621
14795,14795,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.538048419,0.463020067,38.70734774,7219.76039
14796,14796,25.0,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.50476135,0.450692194,36.63337572,5150.94289
14797,14797,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.496618271,0.448972519,35.92331365,5970.68186
14798,14798,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.566350244,0.477438541,39.22848885,7005.0386
14799,14799,12.5,0.25,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.552071106,0.47653588,39.81661146,6589.27898
14800,14800,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.483805569,0.410575532,42.12881916,7835.76779
14801,14801,12.5,0.25,0.25,0.25,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.518776342,0.433841405,35.05053194,6540.10545
14802,14802,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.506346175,0.452143581,36.94626748,5556.3746
14803,14803,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.559215109,0.471161461,38.48354994,7317.95104
14804,14804,12.5,0.25,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.603524723,0.506686303,40.55934435,7175.06898
14805,14805,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.527399614,0.463982188,37.52274536,6318.70872
14806,14806,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.386657299,0.399723843,30.79374092,3943.13168
14807,14807,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.440365017,0.435620773,32.514844,4737.63925
14808,14808,25.0,0.5,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.476364762,0.429710486,33.2456781,5462.13394
14809,14809,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.354413049,0.382702852,28.55641695,3494.94296
14810,14810,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.384915268,0.400083453,30.76356526,3626.36653
14811,14811,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.531583632,0.463561831,38.65527495,6754.44894
14812,14812,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.474009658,0.439040667,34.89580066,5333.97357
14813,14813,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.476126065,0.415160646,35.14089874,6731.71221
14814,14814,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.465538066,0.417907804,32.46088718,5128.16351
14815,14815,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.449877074,0.42403139,34.95797728,5524.14541
14816,14816,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.481204499,0.445306369,34.5252582,5535.05665
14817,14817,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.546174929,0.473088807,38.74276374,6948.2288
14818,14818,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.315500071,0.379871916,27.40175511,3049.26032
14819,14819,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.390063566,0.388632634,28.28409524,3501.17992
14820,14820,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.563746659,0.471650366,39.55588966,6615.69006
14821,14821,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.535877448,0.463806532,37.03174422,6583.45789
14822,14822,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.63346314,0.51715975,42.79905453,8263.28974
14823,14823,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.58492102,0.48518887,35.50118221,8086.38881
14824,14824,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.593029845,0.491813116,41.72079694,7639.54789
14825,14825,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.392583006,0.383219703,30.7671091,4016.3616
14826,14826,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.57967664,0.486201582,40.26540842,7441.50942
14827,14827,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.527189908,0.462697311,37.71251297,6475.89456
14828,14828,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.424394344,0.412450296,31.88184658,4480.07
14829,14829,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.587319779,0.48363057,40.40291611,6801.49205
14830,14830,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.462013355,0.414272565,32.15868546,4558.98072
14831,14831,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.509560238,0.452027468,36.31114278,6109.85047
14832,14832,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.467965002,0.430330293,30.79125626,5323.30034
14833,14833,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.444908279,0.411220309,32.31099546,5403.69852
14834,14834,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.509001253,0.453338519,36.83081961,5882.96562
14835,14835,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.572046486,0.488876344,39.85898134,6397.35569
14836,14836,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.481204499,0.470719039,34.64257354,5575.39447
14837,14837,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.358261487,0.388145286,29.55021089,3396.72989
14838,14838,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.509158377,0.453340965,36.88084855,6132.41738
14839,14839,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.55235942,0.478135139,39.09961353,6072.83443
14840,14840,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.469150447,0.415270878,33.59602928,5178.27031
14841,14841,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.435969213,0.409862936,31.86773783,5063.85109
14842,14842,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.498715892,0.443504,35.88401108,5643.36045
14843,14843,25.0,0.5,0.38,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.607679197,0.504526655,42.50852244,7858.68558
14844,14844,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.443419908,0.416280584,31.88184658,4899.11899
14845,14845,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.376670148,0.395435754,28.80786754,3494.94296
14846,14846,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.495479339,0.448568502,35.27931173,5911.49359
14847,14847,25.0,0.25,0.38,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.538048419,0.449239458,37.30376378,6960.10751
14848,14848,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.590337413,0.493257523,41.78031158,7517.44077
14849,14849,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.611397858,0.407609786,30.15219795,7969.02575
14850,14850,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.573428227,0.483702858,40.11817697,7215.40971
14851,14851,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.429092481,0.409976946,31.44841986,4493.64409
14852,14852,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.529779854,0.443519907,35.62231346,6318.70872
14853,14853,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.578556842,0.488638858,40.55501923,7235.77564
14854,14854,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.521950271,0.463759475,37.74750888,6491.22353
14855,14855,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.486814739,0.445284233,34.78105469,4867.94772
14856,14856,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.428321547,0.389593412,30.8920749,4673.38052
14857,14857,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.610993712,0.503663416,42.48383312,6898.39095
14858,14858,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.559215109,0.479010781,39.47518677,7152.13259
14859,14859,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.625727004,0.516063505,43.74980674,8116.53175
14860,14860,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.402052391,0.402362581,31.39456852,4218.32799
14861,14861,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.520592483,0.43491928,35.55511529,6493.47253
14862,14862,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.603524723,0.490020262,41.78212739,6249.47082
14863,14863,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.47973321,0.424902006,33.79678871,5128.16351
14864,14864,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.466279462,0.409269062,33.07391322,5739.68029
14865,14865,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.473458531,0.43494618,34.8789274,6673.304
14866,14866,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.463537294,0.431946288,34.36307895,5225.16307
14867,14867,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.37680364,0.396602445,30.15219795,3764.31973
14868,14868,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.566319234,0.460322355,37.52274536,6830.96605
14869,14869,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429000524,0.402182926,31.80685608,5136.93247
14870,14870,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.391964935,0.393118491,30.57766061,3837.51296
14871,14871,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.38895631,0.376880162,29.28433587,4282.70063
14872,14872,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.46751899,0.409438226,36.49354994,5454.63385
14873,14873,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.535364693,0.443754909,36.43071573,6860.39643
14874,14874,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.470643424,0.401236607,33.84707944,5531.35174
14875,14875,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.465199368,0.409384028,32.78937613,5934.01088
14876,14876,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.578889093,0.481173502,39.98873363,7071.83395
14877,14877,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.384610827,0.389593412,29.83315835,3748.46547
14878,14878,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.529070993,0.437693166,36.55432716,6614.21931
14879,14879,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.619006054,0.511116064,43.2784975,8002.9971
14880,14880,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.233554492,0.335338738,24.32062733,1945.53061
14881,14881,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.449875425,0.41985155,31.08154655,4853.8076
14882,14882,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.527742687,0.463275619,39.09688443,6449.04157
14883,14883,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.408178454,0.380185034,29.74970088,4254.82514
14884,14884,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.585434474,0.481173502,40.22334958,7103.50894
14885,14885,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.386657299,0.399556226,30.68558673,4201.43596
14886,14886,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.583697575,0.488568502,40.84711944,7071.61532
14887,14887,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.502106031,0.450498441,37.52274536,6645.56998
14888,14888,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.447780771,0.389381151,31.59741611,4898.83586
14889,14889,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.481204499,0.445134287,35.72248781,5735.13303
14890,14890,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.587276072,0.494864674,41.54582317,7175.06898
14891,14891,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.611462998,0.519455977,43.33490051,7219.76039
14892,14892,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.56581933,0.471665153,39.58916872,6683.20061
14893,14893,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.545094508,0.468493268,38.77478764,7183.10038
14894,14894,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.481204499,0.423927032,35.17991165,7428.83442
14895,14895,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.449875425,0.426437069,33.31223192,4830.95981
14896,14896,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.534251703,0.476588872,38.6454264,6526.98819
14897,14897,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.567958657,0.463806532,38.04275581,6691.04322
14898,14898,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.559324725,0.478760617,40.03902035,7016.89385
14899,14899,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.62818447,0.527735445,43.33471751,7878.81768
14900,14900,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.479826829,0.424609234,33.28905228,5217.13976
14901,14901,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.349908358,0.376874346,28.79344014,2452.68075
14902,14902,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.511413154,0.472270742,39.81661146,6746.4546
14903,14903,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.595065655,0.498282106,41.21921269,7548.34706
14904,14904,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.384981338,0.373856466,29.84228529,3784.11935
14905,14905,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.532728714,0.413625114,40.84711944,7616.70599
14906,14906,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.43687052,0.405636151,31.78225878,4558.98072
14907,14907,25.0,0.5,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.521414646,0.456450549,37.87903588,7064.16978
14908,14908,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.551264467,0.480382567,39.98873363,6628.76363
14909,14909,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.47973321,0.416280584,34.17442527,4700.57615
14910,14910,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.4965362,0.424902006,35.18597077,6702.78038
14911,14911,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.437188153,0.416280584,32.9240208,4584.45355
14912,14912,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.598281018,0.491169185,42.02254143,7715.81088
14913,14913,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.561296524,0.472979714,40.35683231,7071.61532
14914,14914,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.62809913,0.514790079,39.98873363,6862.90839
14915,14915,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.564794821,0.461179325,37.71251297,6583.45789
14916,14916,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.567958657,0.486003684,40.36001849,7293.53617
14917,14917,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.402052391,0.409269062,32.29905902,4584.45355
14918,14918,25.0,0.5,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.4965362,0.446570029,36.82816896,6870.34212
14919,14919,25.0,0.5,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.578887446,0.482874674,39.83192591,7024.74836
14920,14920,12.5,0.25,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.558537787,0.472521274,38.65527495,6708.24129
14921,14921,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.519208599,0.449239458,36.97636061,7181.42522
14922,14922,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.478469338,0.448946243,34.62976419,5360.87391
14923,14923,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.449195313,0.417915449,32.79766623,5061.72061
14924,14924,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.498952193,0.44252903,34.95797729,5750.88107
14925,14925,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.430443779,0.403204844,32.31099546,4870.62537
14926,14926,25.0,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.340063353,0.386636394,29.90851804,3519.43131
14927,14927,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.582482579,0.491813116,44.97654639,7861.46538
14928,14928,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.506793789,0.424657113,35.17991165,6394.07791
14929,14929,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.576561833,0.490467439,40.84711944,7554.4683
14930,14930,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.520587192,0.460305334,37.71251297,6155.89609
14931,14931,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.556301788,0.476149113,39.18675925,6880.7759
14932,14932,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.621810512,0.513585375,43.33471751,7835.76779
14933,14933,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.555327161,0.472521274,38.46756134,6150.84205
14934,14934,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.486814739,0.42782472,35.56261102,4850.03746
14935,14935,25.0,0.5,0.25,0.25,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.293053566,0.386533319,29.83315835,2988.05944
14936,14936,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.480072982,0.45826996,34.0390339,5246.52146
