,id,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
13243,13243,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.450102564,0.417947008,33.30696962,5150.94289
11247,11247,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.55235942,0.459383737,38.34178123,6663.00068
10183,10183,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.476202171,0.433844688,34.33849206,5862.80545
12331,12331,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.337022711,0.358821427,28.23425966,2605.69676
1182,1182,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.50831235,0.452680279,37.67828481,6254.82922
1930,1930,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.246568004,0.352186419,26.48732245,2379.90521
2530,2530,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.538125922,0.445071322,37.77937909,6771.67497
9067,9067,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.548367299,0.47767525,39.23039094,6903.87339
12153,12153,12.5,0.25,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.62818447,0.517544673,43.3126693,8007.20621
3295,3295,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.608344644,0.50146507,42.11266981,7557.46014
4816,4816,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.550864261,0.476002331,38.40291611,7998.35059
3383,3383,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.58704878,0.485989695,40.18721608,7415.89441
9801,9801,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.402052391,0.400247657,30.7671091,4867.94772
8219,8219,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.507748656,0.459224426,36.67877702,6236.70711
15081,15081,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.564794821,0.463058596,37.90930402,6643.9019
12606,12606,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.576561833,0.485548321,39.06314597,8652.04334
1973,1973,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.586602539,0.488638858,40.57450377,7434.34904
6721,6721,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.451103585,0.403217329,32.10639138,5455.11891
12828,12828,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.411591443,0.403129918,31.87518207,4590.82334
8434,8434,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.565976484,0.478135139,39.47432437,6852.97971
11965,11965,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.426173511,0.408451248,31.88184658,4952.9856
12983,12983,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.5143032,0.4522205,36.97636061,5330.06203
12161,12161,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.598645112,0.499370198,41.54582317,7637.63338
5025,5025,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.578114733,0.48651762,40.86547798,6848.62622
3392,3392,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.520632783,0.437354261,34.60429153,6292.42962
3846,3846,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.531891546,0.465807165,37.62889677,6475.89456
14818,14818,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.315500071,0.379871916,27.40175511,3049.26032
11069,11069,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.427977027,0.4228466,33.58954163,4936.01177
12747,12747,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.62677511,0.506852617,42.13153821,6614.21931
4198,4198,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.542831206,0.463152392,37.73169085,6475.89456
5289,5289,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.538550337,0.468896154,38.6454264,6887.46649
423,423,12.5,0.25,0.25,0.25,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.517723246,0.463502091,37.77937909,6392.35667
11209,11209,12.5,0.75,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.48180056,0.417947008,35.62231346,6226.28514
13366,13366,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.627442488,0.524273231,43.93700206,8173.5891
9,9,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.340063353,0.381767872,28.76356526,3519.43131
11800,11800,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.494584864,0.442111609,35.28592597,5729.71505
12240,12240,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.528899809,0.486816771,40.55342047,6801.32393
2029,2029,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.493693466,0.442193092,35.75622341,5741.31418
2231,2231,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.538048419,0.445134287,36.94898618,6564.9583
7361,7361,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.607679197,0.501568683,42.13153821,7829.47294
197,197,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.527591617,0.476308523,39.15823782,7005.0386
5303,5303,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.53427161,0.423927032,35.38461174,6465.37205
13547,13547,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.476178181,0.413631524,33.79678871,5323.30034
13329,13329,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.383786508,0.388525442,29.77562706,3826.17226
10781,10781,12.5,0.25,0.26,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.586602539,0.488218942,37.74750888,6870.34212
12007,12007,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.543968929,0.446570029,37.33661139,7183.10038
10155,10155,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566350244,0.460895865,37.90850822,7675.96352
13975,13975,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.54613583,0.475184785,38.60776797,7616.70599
9563,9563,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.323727288,0.370487534,27.44242745,3139.43255
14370,14370,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.467905283,0.433737787,34.5553911,5377.27086
12379,12379,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.578889093,0.486632377,39.77772061,7690.1749
6250,6250,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.449195313,0.419747673,34.0390339,4769.31827
12082,12082,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.626280739,0.516063505,43.36494454,8254.05731
377,377,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.536899811,0.467854471,38.17159714,6746.4546
14045,14045,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.494906594,0.448500516,35.72822346,5750.88107
9880,9880,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.633144179,0.504716807,39.98873363,7080.04004
14161,14161,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.57967664,0.478666426,35.88401108,6190.66597
6762,6762,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.498657334,0.450537939,36.36293728,6135.69998
150,150,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.487214901,0.449871489,38.6454264,5356.87186
14765,14765,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.612209289,0.509645194,43.65957738,7557.46014
12340,12340,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.502398084,0.453649741,36.60011315,6992.82314
277,277,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.564981991,0.432754792,35.97225667,6198.06496
2774,2774,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429580755,0.393418576,31.43977899,4574.81387
3880,3880,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.496176505,0.424902006,33.87425241,5246.52146
5089,5089,25.0,0.5,0.38,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.518626455,0.432226587,37.55556802,7888.41493
13980,13980,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.40294843,0.409907136,32.60317761,4705.62653
2776,2776,12.5,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.480386371,0.407704613,32.88039453,5529.06614
4530,4530,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.593049003,0.497978979,41.93700206,7399.87589
2655,2655,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.55551234401,0.470186993,38.72243878,8254.05731
5974,5974,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.511480554,0.466492143,37.17143065,6922.84679
8917,8917,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.448841436,0.394971427,31.86773783,5360.87391
2902,2902,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.399193166,0.402105764,30.79125626,4079.91244
4855,4855,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.530112463,0.440298814,36.25083805,6451.10052
2457,2457,25.0,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.437424398,0.389204379,30.73453761,4667.72494
33,33,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.492814967,0.442111609,35.98855463,5964.79111
1033,1033,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429210588,0.388819023,29.13659362,4710.85865
10543,10543,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.354086468,0.383219703,27.91944764,2825.00374
3676,3676,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.51884433,0.461179325,37.405241,5556.3746
10054,10054,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.578887446,0.496636394,40.39944387,7103.50894
5912,5912,25.0,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.408444733,0.395435754,31.1279858,4644.60117
9355,9355,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.586602539,0.494864674,41.73066669,5628.8828
2033,2033,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.443297352,0.423763672,32.81196654,4865.39997
7223,7223,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.586602539,0.488615886,40.26540842,7416.70776
11692,11692,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.555558182,0.478666426,38.79765098,7667.83619
12716,12716,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.509989204,0.429702536,35.17991165,5503.09583
6976,6976,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.449877074,0.398255665,33.60534043,5086.60991
9172,9172,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.567975637,0.480779062,39.4849869,6595.90158
445,445,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.523276949,0.459464772,37.20361319,6132.41738
2375,2375,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.56383312,0.477778535,39.13991586,7617.39589
4074,4074,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.519208599,0.459101737,37.07093657,6482.70572
15261,15261,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.538604193,0.468763134,38.3177098,6663.00068
4878,4878,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.565085745,0.476588872,39.09185599,6822.97163
4457,4457,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.527591617,0.460180133,37.03329756,5696.02606
7115,7115,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.509158377,0.455164177,36.46620322,6306.55062
5121,5121,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.421629852,0.409033913,32.84923819,4673.38052
15230,15230,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.335529768,0.378528127,28.45383631,3385.148
6966,6966,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.483805569,0.442865602,36.83085902,6621.25081
7966,7966,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.52661476,0.463058596,37.75813832,6325.26613
9774,9774,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.533393093,0.476002331,38.3054111,6922.84679
1890,1890,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.629606256,0.521522083,44.56159301,8671.71681
10351,10351,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.594836828,0.495799217,40.7940564,7440.71201
7406,7406,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.492076861,0.426746554,37.97024343,6880.7759
1215,1215,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.603371908,0.500653697,45.48708185,8211.0795
4193,4193,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.586760249,0.482859526,41.86622653,6033.77856
7568,7568,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.479826829,0.41951938,34.8499528,5862.80545
8915,8915,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.481472551,0.445308404,34.02922281,5773.00842
12536,12536,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.53513718,0.469892556,38.70734774,6539.11085
14782,14782,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.540115007,0.464165541,37.28998253,5529.06614
3795,3795,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.621376432,0.513721618,43.97470322,8408.38341
5577,5577,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.399362246,0.400247657,30.7671091,4177.0152
6846,6846,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.395911623,0.398116316,31.77298278,4201.43596
13829,13829,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.462752296,0.436042539,34.35665515,5498.43844
4892,4892,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.583213674,0.486003684,40.8540298,6037.68613
3606,3606,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.437609121,0.415971082,32.41787171,4769.31827
10895,10895,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.486814739,0.438875462,34.46756739,5665.2196
1666,1666,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.57467888,0.474776543,39.81661146,7234.25525
11610,11610,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.49368953,0.446450716,36.82816896,5498.46022
15202,15202,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.396316101,0.409976946,30.79125626,3983.09785
1053,1053,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.396762494,0.395911623,30.79835142,3900.34404
14436,14436,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.635315515,0.508018854,44.33666327,8284.85461
3105,3105,37.5,0.75,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.474162324,0.407126353,34.8789274,5453.99382
13002,13002,25.0,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.551234401,0.474798231,38.85662538,6870.34212
12390,12390,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.539747718,0.478935976,39.64669117,5313.37828
13216,13216,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.500557995,0.423053154,35.22201111,6514.63899
7432,7432,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.598814008,0.491414051,41.71941614,7451.72563
14437,14437,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.465199368,0.407126353,32.5102476,5970.68186
4764,4764,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.470881648,0.434132503,34.70788043,5234.74696
2563,2563,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.481472551,0.417908804,34.7014352,5330.06203
1634,1634,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.518626455,0.460895865,37.3001964,6320.23893
12521,12521,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.429210588,0.435764199,33.34012862,4966.77945
2709,2709,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.50476135,0.450498441,36.46620322,6361.48951
2543,2543,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.500207249,0.430113965,35.31400484,6543.97182
4640,4640,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.489823352,0.418732102,34.89837298,4853.8076
3004,3004,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.385021951,0.388821721,29.09185599,4789.59697
861,861,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.519208599,0.459101737,37.07093657,6188.47714
5144,5144,25.0,0.5,0.25,0.49,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.477961423,0.423763672,34.97131513,5498.58395
9790,9790,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.506686303,0.455614374,37.72398079,6707.59259
11298,11298,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.459358436,0.388167887,29.83315835,5916.86224
14475,14475,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.532227877,0.463502091,40.34161958,7117.95038
208,208,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.592156153,0.481279313,40.99850428,7161.9619
11198,11198,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.587319779,0.48651762,39.98873363,4802.6043
2440,2440,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.401537849,0.399556226,30.35778147,4356.94587
14443,14443,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.482854142,0.445134287,35.48354994,5330.36931
14749,14749,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.601353783,0.496997462,41.52614508,7560.20565
7541,7541,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.565976484,0.478162473,38.52587501,6852.97971
189,189,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.320564713,0.377566465,27.10639138,3238.02815
10649,10649,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,3.77,0.06,0.47960301,0.439104197,34.83881461,5675.72149
7950,7950,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.507541905,0.450749828,36.97636061,6013.40759
4031,4031,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.494584864,0.438586418,34.47013876,4930.61903
13982,13982,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.533883971,0.464892019,37.73169085,6731.61844
3254,3254,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.541564813,0.471650366,38.6454264,5535.05665
72,72,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.454381334,0.41985155,33.3406292,5453.99382
1658,1658,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.555568429,0.444658692,38.52587501,7935.09476
13731,13731,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.408178454,0.408851197,31.57755786,4218.32799
5084,5084,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.48180056,0.445308404,35.8744954,5501.87808
2921,2921,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.612222602,0.510402544,43.68661357,7715.81088
6809,6809,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.603524723,0.50020424,42.93452098,7557.46014
2778,2778,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.449195313,0.41009134,33.23244939,4905.49871
35,35,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.596036127,0.492748552,40.99850428,7738.88171
1086,1086,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.502785174,0.450498441,39.18675925,6731.61844
11838,11838,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.551234401,0.470846733,40.81318096,7163.9441
5166,5166,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.47771355,0.412661872,34.52074419,5686.12196
9714,9714,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.541415007,0.463020067,37.3001964,6526.98819
14028,14028,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.397278517,0.398863863,30.39027791,4051.55129
4156,4156,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.594206083,0.49154744,41.36494454,7570.60862
3075,3075,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.496826261,0.449871489,35.11807556,5834.98164
9011,9011,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.605758307,0.502786993,41.94865711,8174.46338
1499,1499,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.452908968,0.438514042,32.29905902,4926.27902
433,433,25.0,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.363726236,0.381851426,29.46743356,3720.71159
